,word,label
4288,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1259 103 35 42 4 64 61 2 3 5 20
 1043 35 163 497 2 837 880 30 226 89 20 389 35 9 127 16 15 20]",1
4289,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 153 14 93 4 3 8 14 7 6 555 60]",1
4290,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 101 686 27 749 193 31 179]",1
4291,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 15 4 352 254 16 9 143 20 34 18 49 112 11]",0
4292,"[0 34 56 332 13 25 1 35 427 15 35 71 78 82 3 2 3456 33 48 436 14 1 56 1396
 133 5 185 402 2628 1019 166 1577 7 217 64 36 28 332 346 1895 1237 1119
 107 116 1 4 14 1 26 108]",1
4293,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 689 1 1971 26 119 9
 199 88 10 12 6 4 3 38 112 6 3548 1 3167 9 2868 822 2276 6]",1
4294,"[0 0 0 0 0 0 0 0 0 0 0 0 317 257 3 2 554 3 5 21 34 53 127 19 6 2307 165 88
 25 4 95 10 29 3716 3804 1403 740 165 1970 14 217 10 88 25 4 3804 16 44 31
 40]",1
4295,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 53 135
 1 4 30 3 5 201 235 7 33 1108 9 408 9 18 22]",0
4296,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 252 35 289 18]",0
4297,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 62 44 164 28 636 1255 18 59 131 3 41 22]",1
4298,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 382 1 106 8 40]",1
4299,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 3965 89 115 4 28]",1
4300,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 206 876 3 24 15 4 26 33]",0
4301,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 4 215 377 72 186 419 40]",1
4302,"[8 570 2 805 246 1 4 214 66 2 1173 1092 249 748 3 119 330 130 228 278 207
 74 3 5 4 17 55 264 216 265 1 101 98 72 11 7 21 263 9 106 8 85 1865 278 19
 949 1 82 12 33]",1
4303,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 2177 77 3 79 17 294 1 4]",1
4304,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 85 3 41 2411]",1
4305,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 2916 33 338 2230 1 306 9 665 30 1]",1
4306,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 228 15 5 43 39 26 195 392 19 17 73 7 22]",0
4307,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 559
 47 182 56 2225 476 2178 47 61 38 295 10 652 12 20]",1
4308,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 451 1 1249 145 439 19 673 9 699 8
 327 303 14 8 8 82 2 703 11 2368 23 174 1 39 251 334 311 18 51 653]",0
4309,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 70 1120 70 4019 3630 96 70 203
 66 59 260 30 3 45 45 2679 1669 7 22 45 676 337 398 611 1238 1313 955 7 6]",0
4310,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 686 1091 1550 24 9 148 9 1091]",1
4311,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 67 76 797 494 7 43 4]",1
4312,"[0 0 0 0 0 0 0 0 0 0 0 482 19 1 1729 18 124 9 27 7 43 4 106 8 224 71 85 4
 50 24 9 699 11 32 124 52 9 5 1715 85 7 6 2370 400 288 25 4 95 36 13]",1
4313,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 533 65 4 3433 27 20]",1
4314,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 612 115 134 38 431 11 17 2055 13]",1
4315,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1297 1 4 232 216 100 1]",1
4316,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 4284 1605 2 54 201 2 3 5 33 99 9 463 9]",1
4317,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 68 180 2 3 5
 21 772 252 65 1142 12 20 60 46 37 14 298 17 78 20]",0
4318,"[0 194 42 1 267 497 71 99 1140 250 13 389 53 955 7 2304 36 279 62 2742 102
 60 741 5 2 313 3990 3457 46 20 145 6 72 1 105 251 23 7 113 217 62 1459 10
 2547 3 24 15 165 135 22]",0
4319,"[19 64 1 206 13 705 25 380 3421 278 823 12 553 19 91 19 3051 1051 1 553 7
 6 54 22 3 656 9 73 11 32 3458 9 128 282 30 3259 141 10 29 12 3458 4218 13
 3244 72 11 49 534 14 7]",1
4320,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 46 380 4
 278 545 1536 1 654 628 1 56 369 1 2870 380 4 18 167]",1
4321,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 311 306 31 617 25 40]",1
4322,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1881 1387 8 18 157 1887]",1
4323,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 3024]",0
4324,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 99 175 12 2 266 12 24 1 71
 277 557 8 2195 199 947 245 640 334 311 18 1592 10 976 33 462 392 19 111]",1
4325,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 17 527 6 107 116 6]",1
4326,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 343 9 15 2 52 19 7]",1
4327,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 65 1593 78 11 32 20 9 65 123 1 377 2214 7 20]",1
4328,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1805 788 4 2917 1805 50 1
 39 66 2 181 1423 165 9 979 6 1538 7 2 9 112 2 1268 788 38 4 149]",0
4329,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 67 6 967 76 155 20 44 1125 42 10
 155 20 67 76 155 80 38 4 3459 572 75 30 221 95 10 26 4 118 187 87 13]",0
4330,"[0 0 0 0 0 0 0 634 84 983 3 2 1670 3460 3043 2536 4092 1 286 2355 1342 50
 7 1485 102 664 286 5 2352 893 3957 5 286 735 1474 174 983 9 290 893 1116
 41 10 39 64 180 2228 706 41 2411]",1
4331,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 17 1265 763 49 994 2783 7 22]",0
4332,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 44 155 6]",0
4333,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 112 8 2227 38 240 8 37 176 181]",1
4334,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1839
 1 35 16 31 571 14 1 34 918 362 1731 1732 1014 25 40]",1
4335,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 339 1 68 47 2005 11 1327 25 1 2184
 2666 253 24 1818 5 6 281 2813 18 57 1492 480 126 163 1347 1605 2 54 8 50
 7 6]",0
4336,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 62 302 1 140 3 5 21 27 7 22]",1
4337,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 874 739 138 1 1885 1350 1 335 93 137 1 1614 818 40]",1
4338,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 46 244 18 22 131 1431 69 448 1917 68
 475 448 4 491 405 660 293 127 913 74 121 198 12 7 22 36 10 375 505 25 441
 28]",1
4339,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 481 1 1292 732 8 50 4
 107 116 1 816 101 930 25 224 1 52 93 3 2 54 11 10 26 4]",1
4340,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 23 3 164 541 797 1 186 288 959 89 1158 406 1 164]",1
4341,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 236 388]",1
4342,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 107 671 1 1 654]",0
4343,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1953 1455 2212 141 4]",0
4344,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1103 1 56 86 377 31 367
 198 2 384 116 1 1088 3461 35 1275 16 350 15 108 2234 81 673 15 5 22]",1
4345,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1398 5 80 36 769 237]",1
4346,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 1973 479 875 289 1 164 985 479 14 13 225]",1
4347,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1868 4285 772 16 53 15 108]",1
4348,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 911 830 17 1769 830]",1
4349,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 999 1478 328 11 32 33]",0
4350,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 3 10 23 51 4 656 84 15 8 3 13]",0
4351,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 308 283 4 81 843 187
 87 13 117 240 718 477 1 100 18 20 2 3 21 128 149 3 2 13]",0
4352,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 173 366 1428 53 265 1 122 102 101
 140 651 5 1467 24 1696 104 3 38 850 10 2413 98 15 1252 315 90 84 16 53
 262 33]",1
4353,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 260 24 1 79 27 33]",1
4354,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 458 256 256 249 964]",0
4355,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 2674 8 7 211 38 1073 37 792 1 7 211 36 8 14 4]",1
4356,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 555 1744 484 1574 13]",1
4357,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 34 328 11 32 5 223 392 19 4 17 1510 6]",0
4358,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 164 56 393 9 15 6]",1
4359,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 399 347 1 3 2 38 8 797 181]",1
4360,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 831 61 14 263 1 1207 47]",1
4361,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 944 569
 110 4286 881 324 273 12 91 48 2041 11 156 3 39 1252 2278]",1
4362,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 535 41 1 1325 1394 292 99]",1
4363,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 89
 25 31 419 49 334 334 3252 1075 384 218 114 56 34 6]",0
4364,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 101 1603 307 13 997 2 454 436 3228 30 17 15 5]",1
4365,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 122 1960 38 418 76]",1
4366,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 3 1
 105 1398 404 7 6 803 45 1208 81 172 424 2 700 40]",1
4367,"[35 84 42 41 40 30 180 2 3 5 21 63 7 369 4 1018 1325 78 4 3 2 38 1081 866
 5 21 531 184 9 265 7 2 1487 761 1164 376 140 51 2784 110 388 5 15 4 50 25
 41 49 319 28]",1
4368,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1045 313 16 111 33
 118 1 19 143 5 22 126 423 35 84 16 235 7 682 124 845 41 7 22]",1
4369,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 104]",0
4370,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 701 119 878 800 109 53 63 7 20]",1
4371,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 393 192 2 778 6 232 8 47 168 11]",1
4372,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 548 358 360 2013 583 25 1975 115 2783 158 13]",1
4373,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 3441 273 1036 1812 1628 4 3441 55 1 815 6]",0
4374,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 3 38 670 1 483]",1
4375,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 928 544 40 129 243 383 1 65 3 24 451 10 58 6]",0
4376,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 45 115 63 190 4]",1
4377,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 44 27 22 192 1 161]",1
4378,"[16 468 573 42 4 280 3 11 32 59 80 8 51 573 16 816 393 329 2 2918 98 3057
 6 34 1314 785 1851 2 1665 332 6 8 144 42 11 102 36 110 7 6 603 200 291 11
 1 76 1534 162 7 6]",0
4379,"[29 9 12 395 287 1 326 3695 42 952 9 187 344 2 1901 151 884 24 219 1 1302
 116 2 227 403 1099 1 380 888 261 14 13 106 8 261 250 7 3 349 469 1824 273
 68 1664 3347 1517 787 1 44 261]",0
4380,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 63 391 69 99 9 998 13]",1
4381,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 576 4151]",1
4382,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 481 88 1047 3986 461 202 176 515 1 56 16]",1
4383,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1503 2553 2552 3462 1139 973 13 63]",1
4384,"[1 164 785 379 8 713 86 643 19 864 24 9 2 86 2055 2 990 4289 643 889 86
 730 2878 9 18 58 171 1582 23 809 2871 855 11 32 3182 1 2345 448 68 3292
 2546 14 10 3409 4 94 1753 733 2 28]",1
4385,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 532 1 47 789 4 53 15 5 20]",1
4386,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 67 259 8 18 310 1 4 4 3 10 29 12 113 8
 137 1 424 28 1338 24 10 31 5 80 2090 46 42 8 836 2147 1667 107 40]",1
4387,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 399 347 8 192 1
 213 31 88 25 7 6 750 10 2 300 174 1 4290 26 82 156]",1
4388,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 62 3 5 119 17 27 8 356 241 241]",1
4389,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 125 231 706 967 320 1 96 70]",0
4390,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1035 8 1717]",1
4391,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 247 409 27 22
 10 137 1 241 752 7 113 39 483 163 1599 6 8 8 843 241]",1
4392,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 62 208 4 1491 1199 51 961 13]",1
4393,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 242 23 45 296 122 680]",0
4394,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 965
 254 103 21 254 584 31 149 456 39 26 2 805 3624 6]",0
4395,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 67 76 137 1 8
 1529 10 26 60 7 21 23 1143 51 60 34 78 5 22 607]",0
4396,"[0 0 0 0 0 0 0 4275 2110 10 29 18 6 2334 36 1 2238 602 3609 602 191 11 46
 10 2919 1 437 145 176 9 333 2490 26 191 19 1 2238 437 40 659 404 251 6
 3097 11 46 2 3138 8 134]",1
4397,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 52 852 772]",1
4398,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1040 19 11 32 4 102 182 179 6 1578 152 1 1233 4 184]",0
4399,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 354 3246 2490 679 19 56
 1032 266 3556 25 15 65 290 171 269 3623 10 29 12 441 3382 808 171 269 163
 20]",1
4400,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 42 1846 45 1155 5 43 1900 1312]",1
4401,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 27 20]",1
4402,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1799 31 16
 163 15 5 2 1043 123 9 2667 31 367 2 672 8 42 41 7 22]",1
4403,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 45 115 257 3 119
 467 19 126 77 71 8 126 77 578 13 17 73 2 1665 6 2505 3463 150]",0
4404,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 90 42 13 4 413 10 23 1 4 13]",1
4405,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 53 85 8 3 5 22 11 60 98 85 8 3 5 22]",1
4406,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4291 8 2158 128 128 1247 675
 12 125 3 348 101 717 545 126 77 578 3 348 89 868 1452 1581 578 3 348 313
 1452]",1
4407,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 603 12 614 3 5 21 17 260 2 1669 40 225]",0
4408,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 36 777 27 7 20 1242 646 408 102 166 27 7 20]",1
4409,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 224 120 73 7 1509 784
 189 1 4229 3464 1 107 1852 2003 7 43 4 154 1852 1164 384 116 7 6]",1
4410,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 885 1 1223 178 39 10]",0
4411,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 45 13 911 1141 10 1382 5 43 607 232 154 9
 17 374 13 607 781 1480 1 105 15 5 17 1284 1210 201 37 15 648 366 24 174
 30 1808]",1
4412,"[0 0 0 136 777 389 35 4 404 5 167 1576 141 37 14 43 4 8 2342 4292 4293 10
 29 12 7 167 9 863 10 2959 136 16 1979 37 34 56 162 71 4 3 10 29 18 7 20
 389 35 135 1 4]",0
